"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,73,73,27,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","Ja zur ""Ehe für alle"" in Ottenbach: Mit 73 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Ottenbach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants d'Ottenbach approuvent avec 73 pour cent de oui le principe du ""mariage pour tous"". Un référendum avait été lancé contre cette modification du Code civil. Ottenbach a approuvé la modification du Code civil, contrairement à son canton.","Sì al matrimonio per tutti  nel comune di Ottenbach: i cittadini hanno approvato il testo con il 73 percento dei voti. Il comune di Ottenbach approvando la legge è andato controcorrente rispetto al suo cantone."
12,76.2,76.2,23.8,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","Ja zur ""Ehe für alle"" in Rifferswil: Mit 76,2 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Rifferswil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Rifferswil approuvent avec 76,2 pour cent de oui le principe du ""mariage pour tous"". Un référendum avait été lancé contre cette modification du Code civil. Rifferswil a approuvé la modification du Code civil, contrairement à son canton.","Sì al matrimonio per tutti  nel comune di Rifferswil: i cittadini hanno approvato il testo con il 76,2 percento dei voti. Il comune di Rifferswil approvando la legge è andato controcorrente rispetto al suo cantone."
13,72,72,28,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Die Gemeinde Stallikon hat die ""Ehe für alle"" mit 72 Prozent angenommen. Stallikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Stallikon, les habitants disent oui à 72 au principe du ""mariage pour tous"". Cette modification du Code civil était combattue par un référendum. Stallikon a approuvé la modification du Code civil, contrairement à son canton.","Nel comune di Stallikon il matrimonio per tutti è stato approvato con il 72 percento dei voti. Il comune di Stallikon approvando la legge è andato controcorrente rispetto al suo cantone."
14,98.1,98.1,1.9,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","Die Gemeinde Wettswil am Albis hat die ""Ehe für alle"" mit 98,1 Prozent Ja-Stimmen angenommen. Wettswil am Albis hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Wettswil am Albis acceptent avec 98,1 pour cent de oui le principe du ""mariage pour tous"". Cette modification du Code civil était combattue par un référendum. Wettswil am Albis a approuvé la modification du Code civil, contrairement à son canton.","Nel comune di Wettswil am Albis il matrimonio per tutti è stato accetato con il 98,1 percento dei voti. Il comune di Wettswil am Albis approvando la legge è andato controcorrente rispetto al suo cantone."
21,89.5,89.5,10.5,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","89,5 Prozent der Stimmbürgerinnen und Stimmbürger von Adlikon haben die ""Ehe für alle"" angenommen. Adlikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants d'Adlikon valident avec 89,5 pour cent de oui le principe du ""mariage pour tous"". Adlikon a approuvé la modification du Code civil, contrairement à son canton.","A Adlikon i cittadini hanno accolto, con il 89,5 percento dei voti, il matrimonio per tutti. Il comune di Adlikon approvando la legge è andato controcorrente rispetto al suo cantone."
22,36.6,36.6,63.4,"Benken ZH","Benken (ZH)","Benken ZH","Benken ZH hat die ""Ehe für alle"" mit 63,4 Prozent abgelehnt. Benken ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Le ""mariage pour tous"", combattu par un référendum,  ne passe pas la rampe à Benken (ZH). La modification du Code civil recueille 63,4 pour cent de non. Benken (ZH) a rejeté la modification du Code civil, tout comme son canton.","Nel comune di Benken ZH il matrimonio per tutti è stato respinto con il 63,4 percento dei voti. Il comune di Benken ZH bocciando la legge si è espresso come il suo cantone."
23,63.3,63.3,36.7,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","63,3 Prozent der Abstimmenden in der Gemeinde Berg am Irchel haben Ja gesagt zur ""Ehe für alle"". Berg am Irchel hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 63,3 pour cent au principe du ""mariage pour tous"" à Berg am Irchel. Un référendum avait été lancé contre cette modification du Code civil. Berg am Irchel a approuvé la modification du Code civil, contrairement à son canton.","Con il 63,3 percento di ""sì"", i cittadini del comune di Berg am Irchel hanno accolto il matrimonio per tutti. Il comune di Berg am Irchel approvando la legge è andato controcorrente rispetto al suo cantone."
24,85.1,85.1,14.9,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","85,1 Prozent der Stimmbürgerinnen und Stimmbürger von Buch am Irchel haben die ""Ehe für alle"" angenommen. Buch am Irchel hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Buch am Irchel valident avec 85,1 pour cent de oui le principe du ""mariage pour tous"". Buch am Irchel a approuvé la modification du Code civil, contrairement à son canton.","A Buch am Irchel i cittadini hanno accolto, con il 85,1 percento dei voti, il matrimonio per tutti. Il comune di Buch am Irchel approvando la legge è andato controcorrente rispetto al suo cantone."
25,52.3,52.3,47.7,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","52,3 Prozent der Stimmbürgerinnen und Stimmbürger von Dachsen haben die ""Ehe für alle"" angenommen. Dachsen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Dachsen valident avec 52,3 pour cent de oui le principe du ""mariage pour tous"". Dachsen a approuvé la modification du Code civil, contrairement à son canton.","A Dachsen i cittadini hanno accolto, con il 52,3 percento dei voti, il matrimonio per tutti. Il comune di Dachsen approvando la legge è andato controcorrente rispetto al suo cantone."
26,8.6,8.6,91.4,"Dorf ZH","Dorf (ZH)","Dorf ZH","In Dorf hat die Stimmbevölkerung die ""Ehe für alle"" abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 91,4 Prozent verworfen. Dorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Dorf, les habitants sont défavorables au principe du ""mariage pour tous"" avec 91,4 pour cent de non. Cette modification du Code civil était combattue par un référendum. Dorf a rejeté la modification du Code civil, tout comme son canton.","Con il 91,4 percento di ""no"", i cittadini del comune di Dorf hanno respinto il matrimonio per tutti. Il comune di Dorf bocciando la legge si è espresso come il suo cantone."
27,67.7,67.7,32.3,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","67,7 Prozent der Abstimmenden in der Gemeinde Feuerthalen haben Ja gesagt zur ""Ehe für alle"". Feuerthalen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 67,7 pour cent au principe du ""mariage pour tous"" à Feuerthalen. Un référendum avait été lancé contre cette modification du Code civil. Feuerthalen a approuvé la modification du Code civil, contrairement à son canton.","Con il 67,7 percento di ""sì"", i cittadini del comune di Feuerthalen hanno accolto il matrimonio per tutti. Il comune di Feuerthalen approvando la legge è andato controcorrente rispetto al suo cantone."
28,29.9,29.9,70.1,"Flaach ZH","Flaach (ZH)","Flaach ZH","In Flaach hat die ""Ehe für alle"" keine Mehrheit gefunden. Auf 70,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Flaach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Flaach rejettent le principe du ""mariage pour tous"" avec 70,1 pour cent de non. Un référendum avait été lancé contre cette modification du Code civil. Flaach a rejeté la modification du Code civil, tout comme son canton.","Nel comune di Flaach il matrimonio per tutti è stato bocciato con il 70,1 percento dei voti. Il comune di Flaach bocciando la legge si è espresso come il suo cantone."
29,88.6,88.6,11.4,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","88,6 Prozent der Abstimmenden in der Gemeinde Flurlingen haben Ja gesagt zur ""Ehe für alle"". Flurlingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 88,6 pour cent au principe du ""mariage pour tous"" à Flurlingen. Un référendum avait été lancé contre cette modification du Code civil. Flurlingen a approuvé la modification du Code civil, contrairement à son canton.","Con il 88,6 percento di ""sì"", i cittadini del comune di Flurlingen hanno accolto il matrimonio per tutti. Il comune di Flurlingen approvando la legge è andato controcorrente rispetto al suo cantone."
30,24.4,24.4,75.6,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","75,6 Prozent der Stimmbürgerinnen und Stimmbürger von Andelfingen sagen Nein zur ""Ehe für alle"". Andelfingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants d'Andelfingen s'opposent au principe du ""mariage pour tous"" avec 75,6 pour cent de non. Un référendum avait été lancé contre cette modification du Code civil. Andelfingen a rejeté la modification du Code civil, tout comme son canton.","No al matrimonio per tutti  nel comune di Andelfingen: i cittadini hanno bocciato il testo con il 75,6 percento dei voti. Il comune di Andelfingen bocciando la legge si è espresso come il suo cantone."
31,41.9,41.9,58.1,"Henggart ZH","Henggart (ZH)","Henggart ZH","Keine Mehrheit für die ""Ehe für alle"" in Henggart: Mit 6'595 Nein-Stimmen zu 4'763 Ja-Stimmen oder 58,1 Prozent hat die Gemeinde die Vorlage verworfen. Henggart hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 58,1 au ""mariage pour tous"" à Henggart. Cette modification du Code civil était combattue par un référendum. Henggart a rejeté la modification du Code civil, tout comme son canton.","Da Henggart è arrivato un ""no"" alle urne per il matrimonio per tutti . I cittadini hanno bocciato il testo con il 58,1 percento dei voti. Il comune di Henggart bocciando la legge si è espresso come il suo cantone."
32,14.2,14.2,85.8,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","Nein zur ""Ehe für alle"" in Humlikon: Mit 9'902 Nein- zu 1'641 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 85,8 Prozent. Humlikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Le principe du ""mariage pour tous"" ne convainc pas à Humlikon avec 85,8 pour cent de non. Cette modification du Code civil était combattue par un référendum. Humlikon a rejeté la modification du Code civil, tout comme son canton.","A Humlikon i cittadini hanno respinto, con il 85,8 percento dei voti, il matrimonio per tutti. Il comune di Humlikon bocciando la legge si è espresso come il suo cantone."
33,59.1,59.1,40.9,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","Ja zur ""Ehe für alle"" in Kleinandelfingen: Mit 59,1 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Kleinandelfingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Kleinandelfingen approuvent avec 59,1 pour cent de oui le principe du ""mariage pour tous"". Un référendum avait été lancé contre cette modification du Code civil. Kleinandelfingen a approuvé la modification du Code civil, contrairement à son canton.","Sì al matrimonio per tutti  nel comune di Kleinandelfingen: i cittadini hanno approvato il testo con il 59,1 percento dei voti. Il comune di Kleinandelfingen approvando la legge è andato controcorrente rispetto al suo cantone."
34,38,38,62,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Keine Mehrheit für die ""Ehe für alle"" in Laufen-Uhwiesen: Mit 9'634 Nein-Stimmen zu 5'902 Ja-Stimmen oder 62 Prozent hat die Gemeinde die Vorlage verworfen. Laufen-Uhwiesen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 62 au ""mariage pour tous"" à Laufen-Uhwiesen. Cette modification du Code civil était combattue par un référendum. Laufen-Uhwiesen a rejeté la modification du Code civil, tout comme son canton.","Da Laufen-Uhwiesen è arrivato un ""no"" alle urne per il matrimonio per tutti . I cittadini hanno bocciato il testo con il 62 percento dei voti. Il comune di Laufen-Uhwiesen bocciando la legge si è espresso come il suo cantone."
35,68.3,68.3,31.7,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Ja zur ""Ehe für alle"" in Marthalen: Mit 68,3 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Marthalen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Marthalen approuvent avec 68,3 pour cent de oui le principe du ""mariage pour tous"". Un référendum avait été lancé contre cette modification du Code civil. Marthalen a approuvé la modification du Code civil, contrairement à son canton.","Sì al matrimonio per tutti  nel comune di Marthalen: i cittadini hanno approvato il testo con il 68,3 percento dei voti. Il comune di Marthalen approvando la legge è andato controcorrente rispetto al suo cantone."
37,44.7,44.7,55.3,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ossingen hat die ""Ehe für alle"" mit 55,3 Prozent abgelehnt. Ossingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Le ""mariage pour tous"", combattu par un référendum,  ne passe pas la rampe à Ossingen. La modification du Code civil recueille 55,3 pour cent de non. Ossingen a rejeté la modification du Code civil, tout comme son canton.","Nel comune di Ossingen il matrimonio per tutti è stato respinto con il 55,3 percento dei voti. Il comune di Ossingen bocciando la legge si è espresso come il suo cantone."
38,68.1,68.1,31.9,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Die Gemeinde Rheinau hat die ""Ehe für alle"" mit 68,1 Prozent Ja-Stimmen angenommen. Rheinau hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Rheinau acceptent avec 68,1 pour cent de oui le principe du ""mariage pour tous"". Cette modification du Code civil était combattue par un référendum. Rheinau a approuvé la modification du Code civil, contrairement à son canton.","Nel comune di Rheinau il matrimonio per tutti è stato accetato con il 68,1 percento dei voti. Il comune di Rheinau approvando la legge è andato controcorrente rispetto al suo cantone."
39,39.2,39.2,60.8,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","In Thalheim an der Thur hat die ""Ehe für alle"" keine Mehrheit gefunden. Auf 60,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Thalheim an der Thur hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Thalheim an der Thur rejettent le principe du ""mariage pour tous"" avec 60,8 pour cent de non. Un référendum avait été lancé contre cette modification du Code civil. Thalheim an der Thur a rejeté la modification du Code civil, tout comme son canton.","Nel comune di Thalheim an der Thur il matrimonio per tutti è stato bocciato con il 60,8 percento dei voti. Il comune di Thalheim an der Thur bocciando la legge si è espresso come il suo cantone."
40,53.4,53.4,46.6,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","53,4 Prozent der Stimmbürgerinnen und Stimmbürger von Trüllikon haben die ""Ehe für alle"" angenommen. Trüllikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Trüllikon valident avec 53,4 pour cent de oui le principe du ""mariage pour tous"". Trüllikon a approuvé la modification du Code civil, contrairement à son canton.","A Trüllikon i cittadini hanno accolto, con il 53,4 percento dei voti, il matrimonio per tutti. Il comune di Trüllikon approvando la legge è andato controcorrente rispetto al suo cantone."
41,16.7,16.7,83.3,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","Nein zum ""Ehe für alle"" in Truttikon. Die Gemeinde hat die Vorlage mit 83,3 Prozent abgelehnt. Truttikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Truttikon, les habitants disent non à 83,3 pour cent au principe du ""mariage pour tous"". Un référendum avait été lancé contre cette modification du Code civil. Truttikon a rejeté la modification du Code civil, tout comme son canton.","I cittadini di Truttikon si sono espressi contro il matrimonio per tutti. Il testo è stato respinto con il 83,3 percento dei voti. Il comune di Truttikon bocciando la legge si è espresso come il suo cantone."
43,49.7,49.7,50.3,"Volken ZH","Volken (ZH)","Volken ZH","In Volken hat die Stimmbevölkerung die ""Ehe für alle"" abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 50,3 Prozent verworfen. Volken hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Volken, les habitants sont défavorables au principe du ""mariage pour tous"" avec 50,3 pour cent de non. Cette modification du Code civil était combattue par un référendum. Volken a rejeté la modification du Code civil, tout comme son canton.","Con il 50,3 percento di ""no"", i cittadini del comune di Volken hanno respinto il matrimonio per tutti. Il comune di Volken bocciando la legge si è espresso come il suo cantone."
51,34.2,34.2,65.8,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","Nein zur ""Ehe für alle"" in Bachenbülach: Mit 8'041 Nein- zu 4'174 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 65,8 Prozent. Bachenbülach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Le principe du ""mariage pour tous"" ne convainc pas à Bachenbülach avec 65,8 pour cent de non. Cette modification du Code civil était combattue par un référendum. Bachenbülach a rejeté la modification du Code civil, tout comme son canton.","A Bachenbülach i cittadini hanno respinto, con il 65,8 percento dei voti, il matrimonio per tutti. Il comune di Bachenbülach bocciando la legge si è espresso come il suo cantone."
52,61.6,61.6,38.4,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","Die Gemeinde Bassersdorf hat die ""Ehe für alle"" mit 61,6 Prozent angenommen. Bassersdorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Bassersdorf, les habitants disent oui à 61,6 au principe du ""mariage pour tous"". Cette modification du Code civil était combattue par un référendum. Bassersdorf a approuvé la modification du Code civil, contrairement à son canton.","Nel comune di Bassersdorf il matrimonio per tutti è stato approvato con il 61,6 percento dei voti. Il comune di Bassersdorf approvando la legge è andato controcorrente rispetto al suo cantone."
53,21.4,21.4,78.6,"Bülach ZH","Bülach (ZH)","Bülach ZH","Bülach hat die ""Ehe für alle"" mit 78,6 Prozent abgelehnt. Bülach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Le ""mariage pour tous"", combattu par un référendum,  ne passe pas la rampe à Bülach. La modification du Code civil recueille 78,6 pour cent de non. Bülach a rejeté la modification du Code civil, tout comme son canton.","Nel comune di Bülach il matrimonio per tutti è stato respinto con il 78,6 percento dei voti. Il comune di Bülach bocciando la legge si è espresso come il suo cantone."
54,10.3,10.3,89.7,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Nein zur ""Ehe für alle"" in Dietlikon: Mit 4'118 Nein- zu 472 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 89,7 Prozent. Dietlikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Le principe du ""mariage pour tous"" ne convainc pas à Dietlikon avec 89,7 pour cent de non. Cette modification du Code civil était combattue par un référendum. Dietlikon a rejeté la modification du Code civil, tout comme son canton.","A Dietlikon i cittadini hanno respinto, con il 89,7 percento dei voti, il matrimonio per tutti. Il comune di Dietlikon bocciando la legge si è espresso come il suo cantone."
55,39.1,39.1,60.9,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Eglisau hat die ""Ehe für alle"" mit 60,9 Prozent abgelehnt. Eglisau hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Le ""mariage pour tous"", combattu par un référendum,  ne passe pas la rampe à Eglisau. La modification du Code civil recueille 60,9 pour cent de non. Eglisau a rejeté la modification du Code civil, tout comme son canton.","Nel comune di Eglisau il matrimonio per tutti è stato respinto con il 60,9 percento dei voti. Il comune di Eglisau bocciando la legge si è espresso come il suo cantone."
56,25.7,25.7,74.3,"Embrach ZH","Embrach (ZH)","Embrach ZH","In Embrach hat die ""Ehe für alle"" keine Mehrheit gefunden. Auf 74,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Embrach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants d'Embrach rejettent le principe du ""mariage pour tous"" avec 74,3 pour cent de non. Un référendum avait été lancé contre cette modification du Code civil. Embrach a rejeté la modification du Code civil, tout comme son canton.","Nel comune di Embrach il matrimonio per tutti è stato bocciato con il 74,3 percento dei voti. Il comune di Embrach bocciando la legge si è espresso come il suo cantone."
