"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2427,16.2,16.2,83.8,"Matzendorf SO","Matzendorf (SO)","Matzendorf SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Matzendorf: 83,8 Prozent haben das Begehren abgelehnt.",,
2428,15.2,15.2,84.8,"Mümliswil-Ramiswil SO","Mümliswil-Ramiswil (SO)","Mümliswil-Ramiswil SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Mümliswil-Ramiswil: 84,8 Prozent haben das Begehren abgelehnt.",,
2430,16.3,16.3,83.7,"Welschenrohr-Gänsbrunnen SO","Welschenrohr-Gänsbrunnen (SO)","Welschenrohr-Gänsbrunnen (SO)","Welschenrohr-Gänsbrunnen hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 83,7 Prozent abgelehnt.",,
2445,20.9,20.9,79.1,"Biezwil SO","Biezwil (SO)","Biezwil SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Biezwil: 79,1 Prozent haben das Begehren abgelehnt.",,
2455,23,23,77,"Lüterkofen-Ichertswil SO","Lüterkofen-Ichertswil (SO)","Lüterkofen-Ichertswil SO","Lüterkofen-Ichertswil hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 77 Prozent abgelehnt.",,
2456,14.6,14.6,85.4,"Lüterswil-Gächliwil SO","Lüterswil-Gächliwil (SO)","Lüterswil-Gächliwil SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Lüterswil-Gächliwil. 85,4 Prozent haben sie verworfen.",,
2457,24.1,24.1,75.9,"Messen SO","Messen (SO)","Messen SO","Messen hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 75,9 Prozent abgelehnt.",,
2461,22.1,22.1,77.9,"Schnottwil SO","Schnottwil (SO)","Schnottwil SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Schnottwil: 77,9 Prozent haben das Begehren abgelehnt.",,
2463,15.5,15.5,84.5,"Unterramsern SO","Unterramsern (SO)","Unterramsern SO","Das Ausländerstimm- und wahlrecht auf kommunaler Ebene ist in Unterramsern mit 82 zu 15 Stimmen abgelehnt worden.",,
2464,31,31,69,"Lüsslingen-Nennigkofen SO","Lüsslingen-Nennigkofen (SO)","Lüsslingen-Nennigkofen SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Lüsslingen-Nennigkofen. 69 Prozent haben sie verworfen.",,
2465,24.1,24.1,75.9,"Buchegg SO","Buchegg (SO)","Buchegg SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Buchegg. 75,9 Prozent haben sie verworfen.",,
2471,27.4,27.4,72.6,"Bättwil SO","Bättwil (SO)","Bättwil SO","Bättwil hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 72,6 Prozent abgelehnt.",,
2472,26.5,26.5,73.5,"Büren SO","Büren (SO)","Büren SO","Büren SO hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 73,5 Prozent abgelehnt.",,
2473,36.9,36.9,63.1,"Dornach SO","Dornach (SO)","Dornach SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Dornach: 63,1 Prozent haben das Begehren abgelehnt.",,
2474,41.6,41.6,58.4,"Gempen SO","Gempen (SO)","Gempen SO","Gempen hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 58,4 Prozent abgelehnt.",,
2475,29.6,29.6,70.4,"Hochwald SO","Hochwald (SO)","Hochwald SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Hochwald: 70,4 Prozent haben das Begehren abgelehnt.",,
2476,27.5,27.5,72.5,"Hofstetten-Flüh SO","Hofstetten-Flüh (SO)","Hofstetten-Flüh SO","Hofstetten-Flüh hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 72,5 Prozent abgelehnt.",,
2477,20.6,20.6,79.4,"Metzerlen-Mariastein SO","Metzerlen-Mariastein (SO)","Metzerlen-Mariastein SO","Metzerlen-Mariastein hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 79,4 Prozent abgelehnt.",,
2478,30.3,30.3,69.7,"Nuglar-St. Pantaleon SO","Nuglar-St. Pantaleon (SO)","Nuglar-St. Pantaleon SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Nuglar-St. Pantaleon: 69,7 Prozent haben das Begehren abgelehnt.",,
2479,40.8,40.8,59.2,"Rodersdorf SO","Rodersdorf (SO)","Rodersdorf SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Rodersdorf: 59,2 Prozent haben das Begehren abgelehnt.",,
2480,19.3,19.3,80.7,"Seewen SO","Seewen (SO)","Seewen SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Seewen. 80,7 Prozent haben sie verworfen.",,
2481,50,0,0,"Witterswil SO","Witterswil (SO)","Witterswil SO","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2491,26.8,26.8,73.2,"Hauenstein-Ifenthal SO","Hauenstein-Ifenthal (SO)","Hauenstein-Ifenthal SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Hauenstein-Ifenthal: 73,2 Prozent haben das Begehren abgelehnt.",,
2492,18.6,18.6,81.4,"Kienberg SO","Kienberg (SO)","Kienberg SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Kienberg: 81,4 Prozent haben das Begehren abgelehnt.",,
2493,21.3,21.3,78.7,"Lostorf SO","Lostorf (SO)","Lostorf SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Lostorf. 78,7 Prozent haben sie verworfen.",,
2495,21.7,21.7,78.3,"Niedergösgen SO","Niedergösgen (SO)","Niedergösgen SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Niedergösgen: 78,3 Prozent haben das Begehren abgelehnt.",,
2497,21,21,79,"Obergösgen SO","Obergösgen (SO)","Obergösgen SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Obergösgen. 79 Prozent haben sie verworfen.",,
2499,20.6,20.6,79.4,"Stüsslingen SO","Stüsslingen (SO)","Stüsslingen SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Stüsslingen: 79,4 Prozent haben das Begehren abgelehnt.",,
2500,33.2,33.2,66.8,"Trimbach SO","Trimbach (SO)","Trimbach SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Trimbach: 66,8 Prozent haben das Begehren abgelehnt.",,
2501,23.2,23.2,76.8,"Winznau SO","Winznau (SO)","Winznau SO","Winznau hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 76,8 Prozent abgelehnt.",,
2502,37.5,37.5,62.5,"Wisen SO","Wisen (SO)","Wisen SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Wisen SO: 62,5 Prozent haben das Begehren abgelehnt.",,
2503,25.4,25.4,74.6,"Erlinsbach SO","Erlinsbach (SO)","Erlinsbach SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Erlinsbach SO: 74,6 Prozent haben das Begehren abgelehnt.",,
2511,22.9,22.9,77.1,"Aeschi SO","Aeschi (SO)","Aeschi SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Aeschi SO: 77,1 Prozent haben das Begehren abgelehnt.",,
2513,50,0,0,"Biberist SO","Biberist (SO)","Biberist SO","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2514,18.3,18.3,81.7,"Bolken SO","Bolken (SO)","Bolken SO","Bolken hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 81,7 Prozent abgelehnt.",,
2516,24.2,24.2,75.8,"Deitingen SO","Deitingen (SO)","Deitingen SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Deitingen: 75,8 Prozent haben das Begehren abgelehnt.",,
2517,27,27,73,"Derendingen SO","Derendingen (SO)","Derendingen SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Derendingen: 73 Prozent haben das Begehren abgelehnt.",,
2518,20.4,20.4,79.6,"Etziken SO","Etziken (SO)","Etziken SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Etziken: 79,6 Prozent haben das Begehren abgelehnt.",,
2519,27,27,73,"Gerlafingen SO","Gerlafingen (SO)","Gerlafingen SO","Gerlafingen hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 73 Prozent abgelehnt.",,
2520,25.9,25.9,74.1,"Halten SO","Halten (SO)","Halten SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Halten. 74,1 Prozent haben sie verworfen.",,
2523,18.5,18.5,81.5,"Horriwil SO","Horriwil (SO)","Horriwil SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Horriwil. 81,5 Prozent haben sie verworfen.",,
2524,38.9,38.9,61.1,"Hüniken SO","Hüniken (SO)","Hüniken SO","Das Ausländerstimm- und wahlrecht auf kommunaler Ebene ist in Hüniken mit 44 zu 28 Stimmen abgelehnt worden.",,
2525,19.4,19.4,80.6,"Kriegstetten SO","Kriegstetten (SO)","Kriegstetten SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Kriegstetten. 80,6 Prozent haben sie verworfen.",,
2526,30.3,30.3,69.7,"Lohn-Ammannsegg SO","Lohn-Ammannsegg (SO)","Lohn-Ammannsegg SO","Lohn-Ammannsegg hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 69,7 Prozent abgelehnt.",,
2527,25.8,25.8,74.2,"Luterbach SO","Luterbach (SO)","Luterbach SO","Luterbach hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 74,2 Prozent abgelehnt.",,
2528,23.3,23.3,76.7,"Obergerlafingen SO","Obergerlafingen (SO)","Obergerlafingen SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Obergerlafingen. 76,7 Prozent haben sie verworfen.",,
2529,29.5,29.5,70.5,"Oekingen SO","Oekingen (SO)","Oekingen SO","Oekingen hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 70,5 Prozent abgelehnt.",,
2530,18.1,18.1,81.9,"Recherswil SO","Recherswil (SO)","Recherswil SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Recherswil. 81,9 Prozent haben sie verworfen.",,
2532,22.9,22.9,77.1,"Subingen SO","Subingen (SO)","Subingen SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Subingen. 77,1 Prozent haben sie verworfen.",,
2534,31,31,69,"Zuchwil SO","Zuchwil (SO)","Zuchwil SO","Zuchwil hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 69 Prozent abgelehnt.",,
2535,22.6,22.6,77.4,"Drei Höfe SO","Drei Höfe (SO)","Drei Höfe SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Drei Höfe: 77,4 Prozent haben das Begehren abgelehnt.",,
2541,25,25,75,"Balm bei Günsberg SO","Balm bei Günsberg (SO)","Balm bei Günsberg SO","Balm bei Günsberg hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 75 Prozent abgelehnt.",,
2542,22.1,22.1,77.9,"Bellach SO","Bellach (SO)","Bellach SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Bellach. 77,9 Prozent haben sie verworfen.",,
2543,20.8,20.8,79.2,"Bettlach SO","Bettlach (SO)","Bettlach SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Bettlach: 79,2 Prozent haben das Begehren abgelehnt.",,
2544,25.6,25.6,74.4,"Feldbrunnen-St. Niklaus SO","Feldbrunnen-St. Niklaus (SO)","Feldbrunnen-St. Niklaus SO","Feldbrunnen-St. Niklaus hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 74,4 Prozent abgelehnt.",,
2545,26.9,26.9,73.1,"Flumenthal SO","Flumenthal (SO)","Flumenthal SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Flumenthal: 73,1 Prozent haben das Begehren abgelehnt.",,
2546,23.9,23.9,76.1,"Grenchen SO","Granges (SO)","Grenchen SO","Grenchen hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 76,1 Prozent abgelehnt.",,
2547,23.5,23.5,76.5,"Günsberg SO","Günsberg (SO)","Günsberg SO","Günsberg hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 76,5 Prozent abgelehnt.",,
2548,22.3,22.3,77.7,"Hubersdorf SO","Hubersdorf (SO)","Hubersdorf SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Hubersdorf: 77,7 Prozent haben das Begehren abgelehnt.",,
2549,36.8,36.8,63.2,"Kammersrohr SO","Kammersrohr (SO)","Kammersrohr SO","Das Ausländerstimm- und wahlrecht auf kommunaler Ebene ist in Kammersrohr mit 12 zu 7 Stimmen abgelehnt worden.",,
2550,32.4,32.4,67.6,"Langendorf SO","Langendorf (SO)","Langendorf SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Langendorf: 67,6 Prozent haben das Begehren abgelehnt.",,
2551,26.3,26.3,73.7,"Lommiswil SO","Lommiswil (SO)","Lommiswil SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Lommiswil. 73,7 Prozent haben sie verworfen.",,
2553,30.9,30.9,69.1,"Oberdorf SO","Oberdorf (SO)","Oberdorf SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Oberdorf SO: 69,1 Prozent haben das Begehren abgelehnt.",,
2554,30.3,30.3,69.7,"Riedholz SO","Riedholz (SO)","Riedholz SO","Riedholz hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 69,7 Prozent abgelehnt.",,
2555,34.4,34.4,65.6,"Rüttenen SO","Rüttenen (SO)","Rüttenen SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Rüttenen. 65,6 Prozent haben sie verworfen.",,
2556,50,0,0,"Selzach SO","Selzach (SO)","Selzach SO","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2571,16.9,16.9,83.1,"Boningen SO","Boningen (SO)","Boningen SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Boningen: 83,1 Prozent haben das Begehren abgelehnt.",,
2572,18.1,18.1,81.9,"Däniken SO","Däniken (SO)","Däniken SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Däniken: 81,9 Prozent haben das Begehren abgelehnt.",,
2573,25.6,25.6,74.4,"Dulliken SO","Dulliken (SO)","Dulliken SO","Dulliken hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 74,4 Prozent abgelehnt.",,
2574,15.9,15.9,84.1,"Eppenberg-Wöschnau SO","Eppenberg-Wöschnau (SO)","Eppenberg-Wöschnau SO","Das Ausländerstimm- und wahlrecht auf kommunaler Ebene ist in Eppenberg-Wöschnau mit 58 zu 11 Stimmen abgelehnt worden.",,
2575,20.4,20.4,79.6,"Fulenbach SO","Fulenbach (SO)","Fulenbach SO","Fulenbach hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 79,6 Prozent abgelehnt.",,
2576,20.7,20.7,79.3,"Gretzenbach SO","Gretzenbach (SO)","Gretzenbach SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Gretzenbach: 79,3 Prozent haben das Begehren abgelehnt.",,
2578,12.6,12.6,87.4,"Gunzgen SO","Gunzgen (SO)","Gunzgen SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Gunzgen. 87,4 Prozent haben sie verworfen.",,
2579,20.4,20.4,79.6,"Hägendorf SO","Hägendorf (SO)","Hägendorf SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Hägendorf. 79,6 Prozent haben sie verworfen.",,
2580,50,0,0,"Kappel SO","Kappel (SO)","Kappel SO","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2581,50,0,0,"Olten SO","Olten (SO)","Olten SO","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2582,22.3,22.3,77.7,"Rickenbach SO","Rickenbach (SO)","Rickenbach SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Rickenbach SO: 77,7 Prozent haben das Begehren abgelehnt.",,
2583,28.4,28.4,71.6,"Schönenwerd SO","Schönenwerd (SO)","Schönenwerd SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Schönenwerd. 71,6 Prozent haben sie verworfen.",,
2584,34.7,34.7,65.3,"Starrkirch-Wil SO","Starrkirch-Wil (SO)","Starrkirch-Wil SO","Starrkirch-Wil hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 65,3 Prozent abgelehnt.",,
2585,18.2,18.2,81.8,"Walterswil SO","Walterswil (SO)","Walterswil SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Walterswil SO: 81,8 Prozent haben das Begehren abgelehnt.",,
2586,25,25,75,"Wangen bei Olten SO","Wangen bei Olten (SO)","Wangen bei Olten SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Wangen bei Olten. 75 Prozent haben sie verworfen.",,
2601,50,0,0,"Solothurn SO","Soleure (SO)","Soletta SO","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
2611,27.4,27.4,72.6,"Bärschwil SO","Bärschwil (SO)","Bärschwil SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Bärschwil. 72,6 Prozent haben sie verworfen.",,
2612,27,27,73,"Beinwil SO","Beinwil (SO)","Beinwil SO","Beinwil SO hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 73 Prozent abgelehnt.",,
2613,23.8,23.8,76.2,"Breitenbach SO","Breitenbach (SO)","Breitenbach SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Breitenbach: 76,2 Prozent haben das Begehren abgelehnt.",,
2614,19.2,19.2,80.8,"Büsserach SO","Büsserach (SO)","Büsserach SO","Büsserach hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 80,8 Prozent abgelehnt.",,
2615,19.9,19.9,80.1,"Erschwil SO","Erschwil (SO)","Erschwil SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Erschwil. 80,1 Prozent haben sie verworfen.",,
2616,26.9,26.9,73.1,"Fehren SO","Fehren (SO)","Fehren SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Fehren: 73,1 Prozent haben das Begehren abgelehnt.",,
2617,21.7,21.7,78.3,"Grindel SO","Grindel (SO)","Grindel SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Grindel: 78,3 Prozent haben das Begehren abgelehnt.",,
2618,26,26,74,"Himmelried SO","Himmelried (SO)","Himmelried SO","Keine Mehrheit für das Ausländerstimm- und wahlrecht auf kommunaler Ebene in Himmelried. 74 Prozent haben sie verworfen.",,
2619,23.5,23.5,76.5,"Kleinlützel SO","Kleinlützel (SO)","Kleinlützel SO","Kleinlützel hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 76,5 Prozent abgelehnt.",,
2620,29.3,29.3,70.7,"Meltingen SO","Meltingen (SO)","Meltingen SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Meltingen: 70,7 Prozent haben das Begehren abgelehnt.",,
2621,20.9,20.9,79.1,"Nunningen SO","Nunningen (SO)","Nunningen SO","Nein zum Ausländerstimm- und wahlrecht auf kommunaler Ebene in Nunningen: 79,1 Prozent haben das Begehren abgelehnt.",,
2622,37.7,37.7,62.3,"Zullwil SO","Zullwil (SO)","Zullwil SO","Zullwil hat das Ausländerstimm- und wahlrecht auf kommunaler Ebene mit 62,3 Prozent abgelehnt.",,
