"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,30.9,30.9,69.1,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","69,1 Prozent der Stimmbürgerinnen und Stimmbürger von Ottenbach sagen Nein zur 99-Prozent-Initiative.","Les habitants d'Ottenbach s'opposent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 69,1 pour cent de non.","No all'iniziativa 99% nel comune di Ottenbach: i cittadini hanno bocciato il testo con il 69,1 percento dei voti."
12,43.7,43.7,56.3,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","56,3 Prozent der Stimmbürgerinnen und Stimmbürger von Rifferswil sagen Nein zur 99-Prozent-Initiative.","Les habitants de Rifferswil s'opposent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 56,3 pour cent de non.","No all'iniziativa 99% nel comune di Rifferswil: i cittadini hanno bocciato il testo con il 56,3 percento dei voti."
13,27.4,27.4,72.6,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Nein zum 99-Prozent-Initiative in Stallikon. Die Gemeinde hat das Volksbegehren mit 72,6 Prozent abgelehnt.","A Stallikon, les habitants disent non à 72,6 pour cent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"".","Nel comune di Stallikon l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale"" è stata respinta con il 72,6 percento dei voti."
14,22.2,22.2,77.8,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","In Wettswil am Albis hat die 99-Prozent-Initiative keine Mehrheit gefunden. Auf 77,8 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Wettswil am Albis rejettent l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 77,8 pour cent de non.","Nel comune di Wettswil am Albis l'Iniziativa""Sgravare i salari, tassare equamente il capitale"" è stata bocciata con il 77,8 percento dei voti."
21,27.4,27.4,72.6,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","Nein zur 99-Prozent-Initiative in Adlikon: Mit 209 Nein- zu 79 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 72,6 Prozent.","L'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", échoue à Adlikon avec 72,6 pour cent de non.","A Adlikon i cittadini hanno respinto, con il 72,6 percento dei voti, l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale""."
22,22.7,22.7,77.3,"Benken ZH","Benken (ZH)","Benken ZH","Benken ZH hat die 99-Prozent-Initiative mit 77,3 Prozent abgelehnt.","L'initiative ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", ne passe pas la rampe à Benken (ZH). La proposition de la Jeunesse socialiste recueille 77,3 pour cent de non.","Da Benken ZH è arrivato un ""no"" alle urne per l'iniziativa 99%. I cittadini hanno respinto il testo con il 77,3 percento dei voti."
23,19.4,19.4,80.6,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Keine Mehrheit für die 99-Prozent-Initiative in Berg am Irchel: Mit 224 Nein-Stimmen zu 54 Ja-Stimmen oder 80,6 Prozent hat die Gemeinde das Volksbegehren verworfen.","A Berg am Irchel, c'est non à 80,6 pour cent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"".","Con il 80,6 percento di ""no"" i cittadini del comune di Berg am Irchel hanno bocciato l'Iniziativa ""Sgravare i salari, tassare equamente il capitale""."
24,20.9,20.9,79.1,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Nein zur 99-Prozent-Initiative in Buch am Irchel: Mit 333 Nein- zu 88 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 79,1 Prozent.","L'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", échoue à Buch am Irchel avec 79,1 pour cent de non.","A Buch am Irchel i cittadini hanno respinto, con il 79,1 percento dei voti, l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale""."
25,30.6,30.6,69.4,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","Nein zur 99-Prozent-Initiative in Dachsen: Mit 534 Nein- zu 236 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 69,4 Prozent.","L'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", échoue à Dachsen avec 69,4 pour cent de non.","A Dachsen i cittadini hanno respinto, con il 69,4 percento dei voti, l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale""."
26,26.6,26.6,73.4,"Dorf ZH","Dorf (ZH)","Dorf ZH","In Dorf hat die Stimmbevölkerung die 99-Prozent-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 73,4 Prozent verworfen.","A Dorf, les habitants sont défavorables à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 73,4 pour cent de non.","I cittadini di Dorf si sono opposti all'iniziativa ""Sgravare i salari, tassare equamente il capitale"". Il testo è stato respinto con il 73,4 percento dei voti."
27,50,0,0,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
28,24.1,24.1,75.9,"Flaach ZH","Flaach (ZH)","Flaach ZH","In Flaach hat die 99-Prozent-Initiative keine Mehrheit gefunden. Auf 75,9 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Flaach rejettent l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 75,9 pour cent de non.","Nel comune di Flaach l'Iniziativa""Sgravare i salari, tassare equamente il capitale"" è stata bocciata con il 75,9 percento dei voti."
29,30.2,30.2,69.8,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","Keine Mehrheit für die 99-Prozent-Initiative in Flurlingen: Mit 478 Nein-Stimmen zu 207 Ja-Stimmen oder 69,8 Prozent hat die Gemeinde das Volksbegehren verworfen.","A Flurlingen, c'est non à 69,8 pour cent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"".","Con il 69,8 percento di ""no"" i cittadini del comune di Flurlingen hanno bocciato l'Iniziativa ""Sgravare i salari, tassare equamente il capitale""."
30,29.1,29.1,70.9,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","70,9 Prozent der Stimmbürgerinnen und Stimmbürger von Andelfingen sagen Nein zur 99-Prozent-Initiative.","Les habitants d'Andelfingen s'opposent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 70,9 pour cent de non.","No all'iniziativa 99% nel comune di Andelfingen: i cittadini hanno bocciato il testo con il 70,9 percento dei voti."
31,25.1,25.1,74.9,"Henggart ZH","Henggart (ZH)","Henggart ZH","Keine Mehrheit für die 99-Prozent-Initiative in Henggart: Mit 745 Nein-Stimmen zu 249 Ja-Stimmen oder 74,9 Prozent hat die Gemeinde das Volksbegehren verworfen.","A Henggart, c'est non à 74,9 pour cent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"".","Con il 74,9 percento di ""no"" i cittadini del comune di Henggart hanno bocciato l'Iniziativa ""Sgravare i salari, tassare equamente il capitale""."
32,20.2,20.2,79.8,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","Nein zur 99-Prozent-Initiative in Humlikon: Mit 162 Nein- zu 41 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 79,8 Prozent.","L'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", échoue à Humlikon avec 79,8 pour cent de non.","A Humlikon i cittadini hanno respinto, con il 79,8 percento dei voti, l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale""."
33,28.5,28.5,71.5,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","71,5 Prozent der Stimmbürgerinnen und Stimmbürger von Kleinandelfingen sagen Nein zur 99-Prozent-Initiative.","Les habitants de Kleinandelfingen s'opposent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 71,5 pour cent de non.","No all'iniziativa 99% nel comune di Kleinandelfingen: i cittadini hanno bocciato il testo con il 71,5 percento dei voti."
34,26.8,26.8,73.2,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Keine Mehrheit für die 99-Prozent-Initiative in Laufen-Uhwiesen: Mit 535 Nein-Stimmen zu 196 Ja-Stimmen oder 73,2 Prozent hat die Gemeinde das Volksbegehren verworfen.","A Laufen-Uhwiesen, c'est non à 73,2 pour cent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"".","Con il 73,2 percento di ""no"" i cittadini del comune di Laufen-Uhwiesen hanno bocciato l'Iniziativa ""Sgravare i salari, tassare equamente il capitale""."
35,50,0,0,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
37,29,29,71,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ossingen hat die 99-Prozent-Initiative mit 71 Prozent abgelehnt.","L'initiative ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", ne passe pas la rampe à Ossingen. La proposition de la Jeunesse socialiste recueille 71 pour cent de non.","Da Ossingen è arrivato un ""no"" alle urne per l'iniziativa 99%. I cittadini hanno respinto il testo con il 71 percento dei voti."
38,50,0,0,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
39,28.6,28.6,71.4,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","In Thalheim an der Thur hat die 99-Prozent-Initiative keine Mehrheit gefunden. Auf 71,4 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Thalheim an der Thur rejettent l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 71,4 pour cent de non.","Nel comune di Thalheim an der Thur l'Iniziativa""Sgravare i salari, tassare equamente il capitale"" è stata bocciata con il 71,4 percento dei voti."
40,27.6,27.6,72.4,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Nein zur 99-Prozent-Initiative in Trüllikon: Mit 315 Nein- zu 120 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 72,4 Prozent.","L'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", échoue à Trüllikon avec 72,4 pour cent de non.","A Trüllikon i cittadini hanno respinto, con il 72,4 percento dei voti, l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale""."
41,33.2,33.2,66.8,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","Nein zum 99-Prozent-Initiative in Truttikon. Die Gemeinde hat das Volksbegehren mit 66,8 Prozent abgelehnt.","A Truttikon, les habitants disent non à 66,8 pour cent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"".","Nel comune di Truttikon l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale"" è stata respinta con il 66,8 percento dei voti."
43,23,23,77,"Volken ZH","Volken (ZH)","Volken ZH","In Volken hat die Stimmbevölkerung die 99-Prozent-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 77 Prozent verworfen.","A Volken, les habitants sont défavorables à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 77 pour cent de non.","I cittadini di Volken si sono opposti all'iniziativa ""Sgravare i salari, tassare equamente il capitale"". Il testo è stato respinto con il 77 percento dei voti."
51,29.3,29.3,70.7,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","Nein zur 99-Prozent-Initiative in Bachenbülach: Mit 887 Nein- zu 368 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 70,7 Prozent.","L'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", échoue à Bachenbülach avec 70,7 pour cent de non.","A Bachenbülach i cittadini hanno respinto, con il 70,7 percento dei voti, l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale""."
52,50,0,0,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
53,50,0,0,"Bülach ZH","Bülach (ZH)","Bülach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
54,29.3,29.3,70.7,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Nein zur 99-Prozent-Initiative in Dietlikon: Mit 1'744 Nein- zu 723 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 70,7 Prozent.","L'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", échoue à Dietlikon avec 70,7 pour cent de non.","A Dietlikon i cittadini hanno respinto, con il 70,7 percento dei voti, l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale""."
55,50,0,0,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
56,50,0,0,"Embrach ZH","Embrach (ZH)","Embrach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
57,25.4,25.4,74.6,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","74,6 Prozent der Stimmbürgerinnen und Stimmbürger von Freienstein-Teufen sagen Nein zur 99-Prozent-Initiative.","Les habitants de Freienstein-Teufen s'opposent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 74,6 pour cent de non.","No all'iniziativa 99% nel comune di Freienstein-Teufen: i cittadini hanno bocciato il testo con il 74,6 percento dei voti."
58,28.5,28.5,71.5,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","Nein zum 99-Prozent-Initiative in Glattfelden. Die Gemeinde hat das Volksbegehren mit 71,5 Prozent abgelehnt.","A Glattfelden, les habitants disent non à 71,5 pour cent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"".","Nel comune di Glattfelden l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale"" è stata respinta con il 71,5 percento dei voti."
59,23.5,23.5,76.5,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","Nein zum 99-Prozent-Initiative in Hochfelden. Die Gemeinde hat das Volksbegehren mit 76,5 Prozent abgelehnt.","A Hochfelden, les habitants disent non à 76,5 pour cent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"".","Nel comune di Hochfelden l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale"" è stata respinta con il 76,5 percento dei voti."
60,22.3,22.3,77.7,"Höri ZH","Höri (ZH)","Höri ZH","Nein zum 99-Prozent-Initiative in Höri. Die Gemeinde hat das Volksbegehren mit 77,7 Prozent abgelehnt.","A Höri, les habitants disent non à 77,7 pour cent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"".","Nel comune di Höri l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale"" è stata respinta con il 77,7 percento dei voti."
61,28,28,72,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","In Hüntwangen hat die Stimmbevölkerung die 99-Prozent-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 72 Prozent verworfen.","A Hüntwangen, les habitants sont défavorables à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 72 pour cent de non.","I cittadini di Hüntwangen si sono opposti all'iniziativa ""Sgravare i salari, tassare equamente il capitale"". Il testo è stato respinto con il 72 percento dei voti."
62,29.4,29.4,70.6,"Kloten ZH","Kloten (ZH)","Kloten ZH","In Kloten hat die Stimmbevölkerung die 99-Prozent-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 70,6 Prozent verworfen.","A Kloten, les habitants sont défavorables à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 70,6 pour cent de non.","I cittadini di Kloten si sono opposti all'iniziativa ""Sgravare i salari, tassare equamente il capitale"". Il testo è stato respinto con il 70,6 percento dei voti."
63,23,23,77,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","Nein zum 99-Prozent-Initiative in Lufingen. Die Gemeinde hat das Volksbegehren mit 77 Prozent abgelehnt.","A Lufingen, les habitants disent non à 77 pour cent à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"".","Nel comune di Lufingen l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale"" è stata respinta con il 77 percento dei voti."
64,20.3,20.3,79.7,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","In Nürensdorf hat die Stimmbevölkerung die 99-Prozent-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 79,7 Prozent verworfen.","A Nürensdorf, les habitants sont défavorables à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 79,7 pour cent de non.","I cittadini di Nürensdorf si sono opposti all'iniziativa ""Sgravare i salari, tassare equamente il capitale"". Il testo è stato respinto con il 79,7 percento dei voti."
65,22.4,22.4,77.6,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Oberembrach hat die 99-Prozent-Initiative mit 77,6 Prozent abgelehnt.","L'initiative ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", ne passe pas la rampe à Oberembrach. La proposition de la Jeunesse socialiste recueille 77,6 pour cent de non.","Da Oberembrach è arrivato un ""no"" alle urne per l'iniziativa 99%. I cittadini hanno respinto il testo con il 77,6 percento dei voti."
66,50,0,0,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
67,30.4,30.4,69.6,"Rafz ZH","Rafz (ZH)","Rafz ZH","Nein zur 99-Prozent-Initiative in Rafz: Mit 1'098 Nein- zu 479 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 69,6 Prozent.","L'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", échoue à Rafz avec 69,6 pour cent de non.","A Rafz i cittadini hanno respinto, con il 69,6 percento dei voti, l'Iniziativa popolare ""Sgravare i salari, tassare equamente il capitale""."
68,32.8,32.8,67.2,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","In Rorbas hat die Stimmbevölkerung die 99-Prozent-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 67,2 Prozent verworfen.","A Rorbas, les habitants sont défavorables à l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 67,2 pour cent de non.","I cittadini di Rorbas si sono opposti all'iniziativa ""Sgravare i salari, tassare equamente il capitale"". Il testo è stato respinto con il 67,2 percento dei voti."
69,30.2,30.2,69.8,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","In Wallisellen hat die 99-Prozent-Initiative keine Mehrheit gefunden. Auf 69,8 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Wallisellen rejettent l'initiative de la Jeunesse socialiste ""Alléger les impôts sur les salaires, imposer équitablement le capital"", dite ""initiative 99%"", avec 69,8 pour cent de non.","Nel comune di Wallisellen l'Iniziativa""Sgravare i salari, tassare equamente il capitale"" è stata bocciata con il 69,8 percento dei voti."
